1599739014.274471,1599739014.290517,0.01604604721069336,0.01604604721069336,307.28180408477783
1599739015.303246,1599739015.319269,0.016022920608520508,0.016022920608520508,306.8389296531677
1599739016.338463,1599739016.354544,0.016080856323242188,0.016080856323242188,307.9483985900879
1599739017.372688,1599739017.388743,0.016054868698120117,0.016054868698120117,307.45073556900024
1599739018.405673,1599739018.421711,0.016037940979003906,0.016037940979003906,307.1265697479248
1599739019.437391,1599739019.453413,0.0160219669342041,0.0160219669342041,306.82066679000854
1599739020.474898,1599739020.49097,0.016071796417236328,0.016071796417236328,307.7749013900757
1599739021.507546,1599739021.523585,0.016039133071899414,0.016039133071899414,307.1493983268738
1599739022.540265,1599739022.556334,0.01606893539428711,0.01606893539428711,307.72011280059814
1599739023.572162,1599739023.588213,0.016051054000854492,0.016051054000854492,307.3776841163635
1599739024.603029,1599739024.619097,0.016067981719970703,0.016067981719970703,307.70184993743896
1599739025.638721,1599739025.639772,0.0010509490966796875,0.0010509490966796875,20.125675201416016
1599739026.655856,1599739026.656546,0.0006902217864990234,0.0006902217864990234,13.217747211456299
1599739027.667571,1599739027.668093,0.0005218982696533203,0.0005218982696533203,9.994351863861084
1599739028.682994,1599739028.683673,0.00067901611328125,0.00067901611328125,13.003158569335938
1599739029.696543,1599739029.697192,0.0006489753723144531,0.0006489753723144531,12.427878379821777
1599739030.713008,1599739030.713633,0.0006251335144042969,0.0006251335144042969,11.971306800842285
1599739031.726531,1599739031.727171,0.0006399154663085938,0.0006399154663085938,12.25438117980957
1599739032.740519,1599739032.741125,0.0006060600280761719,0.0006060600280761719,11.606049537658691
1599739033.754537,1599739033.755124,0.0005869865417480469,0.0005869865417480469,11.240792274475098
1599739034.768295,1599739034.768871,0.000576019287109375,0.000576019287109375,11.030769348144531
1599739035.786562,1599739035.787107,0.0005450248718261719,0.0005450248718261719,10.437226295471191
1599739036.801341,1599739036.801895,0.0005538463592529297,0.0005538463592529297,10.606157779693604
1599739037.816884,1599739037.817585,0.0007009506225585938,0.0007009506225585938,13.42320442199707
1599739038.830929,1599739038.831701,0.0007719993591308594,0.0007719993591308594,14.783787727355957
1599739039.844725,1599739039.845473,0.0007481575012207031,0.0007481575012207031,14.327216148376465
1599739040.861663,1599739040.862389,0.0007259845733642578,0.0007259845733642578,13.902604579925537
1599739041.875889,1599739041.876847,0.0009579658508300781,0.0009579658508300781,18.345046043395996
1599739042.891479,1599739042.8924,0.0009210109710693359,0.0009210109710693359,17.637360095977783
1599739043.90639,1599739043.907295,0.0009050369262695312,0.0009050369262695312,17.331457138061523
1599739044.921481,1599739044.922312,0.0008311271667480469,0.0008311271667480469,15.916085243225098
1599739045.939851,1599739045.940533,0.0006818771362304688,0.0006818771362304688,13.057947158813477
1599739046.952943,1599739046.953589,0.0006458759307861328,0.0006458759307861328,12.368524074554443
1599739047.96673,1599739047.967312,0.0005819797515869141,0.0005819797515869141,11.144912242889404
1599739048.980741,1599739048.981214,0.0004730224609375,0.0004730224609375,9.058380126953125
1599739049.994189,1599739049.99458,0.0003910064697265625,0.0003910064697265625,7.487773895263672
1599739051.01081,1599739051.011205,0.00039505958557128906,0.00039505958557128906,7.5653910636901855
1599739052.023985,1599739052.024255,0.0002701282501220703,0.0002701282501220703,5.1729559898376465
1599739053.036633,1599739053.036864,0.00023102760314941406,0.00023102760314941406,4.424178600311279
1599739054.050174,1599739054.050407,0.00023293495178222656,0.00023293495178222656,4.460704326629639
1599739055.062411,1599739055.062654,0.0002429485321044922,0.0002429485321044922,4.652464389801025
1599739056.078449,1599739056.078845,0.0003960132598876953,0.0003960132598876953,7.583653926849365
1599739057.090995,1599739057.091622,0.0006270408630371094,0.0006270408630371094,12.007832527160645
1599739058.106021,1599739058.106853,0.0008320808410644531,0.0008320808410644531,15.934348106384277
1599739059.120645,1599739059.12167,0.0010249614715576172,0.0010249614715576172,19.62801218032837
1599739060.135702,1599739060.136823,0.0011210441589355469,0.0011210441589355469,21.467995643615723
1599739061.155123,1599739061.156225,0.0011019706726074219,0.0011019706726074219,21.10273838043213
1599739062.168983,1599739062.170122,0.001138925552368164,0.001138925552368164,21.810424327850342
1599739063.179315,1599739063.18045,0.0011348724365234375,0.0011348724365234375,21.732807159423828
1599739064.197234,1599739064.198382,0.0011479854583740234,0.0011479854583740234,21.98392152786255
1599739065.212483,1599739065.213614,0.0011310577392578125,0.0011310577392578125,21.65975570678711
1599739066.23105,1599739066.232223,0.0011730194091796875,0.0011730194091796875,22.463321685791016
1599739067.246258,1599739067.247557,0.0012989044189453125,0.0012989044189453125,24.874019622802734
1599739068.264677,1599739068.266013,0.0013358592987060547,0.0013358592987060547,25.581705570220947
1599739069.280067,1599739069.281447,0.0013799667358398438,0.0013799667358398438,26.426362991333008
1599739070.297562,1599739070.298999,0.0014371871948242188,0.0014371871948242188,27.52213478088379
1599739071.317556,1599739071.319051,0.0014951229095458984,0.0014951229095458984,28.631603717803955
1599739072.335364,1599739072.337094,0.0017299652099609375,0.0017299652099609375,33.12883377075195
1599739073.354253,1599739073.356109,0.0018558502197265625,0.0018558502197265625,35.53953170776367
1599739074.371116,1599739074.373121,0.0020051002502441406,0.0020051002502441406,38.39766979217529
1599739075.387815,1599739075.390257,0.002441883087158203,0.002441883087158203,46.76206111907959
1599739076.411033,1599739076.413836,0.0028030872344970703,0.0028030872344970703,53.6791205406189
1599739077.428733,1599739077.460272,0.031538963317871094,0.031538963317871094,603.9711475372314
1599739078.475211,1599739078.476634,0.0014231204986572266,0.0014231204986572266,27.25275754928589
